timestamp,emotion,eng_raw,eng_smooth
1765513342.7137313,fear,0.3484203517436981,0.3484203517436981
1765513343.3889036,fear,0.3629801273345947,0.3629801273345947
1765513343.9261537,fear,0.3328174650669098,0.3328174650669098
1765513344.5378573,fear,0.35264188051223755,0.35264188051223755
1765513345.1352007,fear,0.3581934869289398,0.3581934869289398
1765513345.7499921,fear,0.3622741401195526,0.3622741401195526
1765513346.3092406,fear,0.3553038239479065,0.3553038239479065
1765513346.9211843,fear,0.363007515668869,0.363007515668869
1765513347.5239909,fear,0.32768118381500244,0.32768118381500244
1765513348.1125333,happy,0.8132027983665466,0.8132027983665466
1765513348.725393,sad,0.38090425729751587,0.38090425729751587
1765513349.3440416,sad,0.3999723196029663,0.3999723196029663
1765513349.9071538,sad,0.393304705619812,0.393304705619812
1765513350.5352025,sad,0.45670998096466064,0.45670998096466064
1765513351.1001852,sad,0.4761252701282501,0.4761252701282501
1765513351.75275,happy,0.7771132588386536,0.7771132588386536
1765513352.3080406,sad,0.42842018604278564,0.42842018604278564
1765513352.944194,sad,0.37145698070526123,0.37145698070526123
1765513353.543147,sad,0.3682383894920349,0.3682383894920349
1765513354.1202457,fear,0.36181458830833435,0.36181458830833435
1765513354.7299213,fear,0.3495791256427765,0.3495791256427765
