timestamp,emotion,eng_raw,eng_smooth
1767090038.9083588,sad,0.5567577723413707,0.5567577723413707
1767090039.4252837,sad,0.4708308234810829,0.4708308234810829
1767090040.65446,sad,0.4826613552868366,0.4826613552868366
1767090041.8449779,sad,0.5424500644207002,0.5424500644207002
1767090042.4146874,sad,0.5215906525030733,0.5215906525030733
1767090049.6147933,sad,0.5455359486863016,0.5455359486863016
1767090050.2647107,sad,0.5932294704020024,0.5932294704020024
1767090050.8466697,sad,0.4328655645251275,0.4328655645251275
1767090052.603596,sad,0.5588409990072251,0.5588409990072251
1767090053.2177465,sad,0.6373219791799785,0.6373219791799785
1767090056.8304734,sad,0.5344626937061548,0.5344626937061548
1767090057.4560432,sad,0.5261975154280663,0.5261975154280663
1767090058.0310378,happy,0.8393197484314443,0.8393197484314443
1767090059.258412,sad,0.5372176276519895,0.5372176276519895
1767090059.8306763,sad,0.46730470824986703,0.46730470824986703
1767090060.4252913,happy,0.7654536224901676,0.7654536224901676
1767090061.642334,happy,0.792775371670723,0.792775371670723
1767090062.2392724,happy,0.7877312242984772,0.7877312242984772
1767090064.0370696,sad,0.590448248758912,0.590448248758912
1767090064.6546557,happy,0.6687513556331395,0.6687513556331395
1767090065.2149007,sad,0.5470948103815316,0.5470948103815316
1767090065.817184,happy,0.7530635312199593,0.7530635312199593
1767090066.4324274,sad,0.4732824247330427,0.4732824247330427
1767090067.0333037,sad,0.574908972904086,0.574908972904086
1767090067.6160462,sad,0.4073023500852287,0.4073023500852287
1767090068.221449,happy,0.6799170926213264,0.6799170926213264
1767090068.8474622,happy,0.7609119433909655,0.7609119433909655
1767090069.4295769,happy,0.8130189560353754,0.8130189560353754
1767090070.036431,happy,0.8328399639576675,0.8328399639576675
1767090070.6313474,happy,0.7391078211367131,0.7391078211367131
1767090071.2320395,happy,0.9638166334712878,0.9638166334712878
1767090071.847663,sad,0.5691239010542631,0.5691239010542631
1767090072.4249566,angry,0.356240214407444,0.356240214407444
1767090073.0237956,happy,0.660576643422246,0.660576643422246
1767090077.2400944,happy,0.7222955752164125,0.7222955752164125
1767090077.8273802,sad,0.5420578006654978,0.5420578006654978
1767090078.4198966,sad,0.5580703396350145,0.5580703396350145
1767090079.0412276,happy,0.8168108575046062,0.8168108575046062
1767090079.6283953,happy,0.6993066072463988,0.6993066072463988
1767090080.848091,sad,0.6490378163754941,0.6490378163754941
1767090081.424087,sad,0.5714230172336102,0.5714230172336102
1767090082.0638573,sad,0.4624175591394305,0.4624175591394305
1767090083.8185937,angry,0.4748369183391332,0.4748369183391332
1767090084.4480855,sad,0.5968590181320904,0.5968590181320904
1767090085.039242,happy,0.8331113871186971,0.8331113871186971
1767090085.6570253,happy,0.7345133736729623,0.7345133736729623
1767090086.219942,happy,0.6890384696424008,0.6890384696424008
1767090086.8162189,sad,0.5684246502816677,0.5684246502816677
1767090087.4351058,sad,0.47955376729369165,0.47955376729369165
1767090088.040165,happy,0.6640954453498125,0.6640954453498125
1767090092.248276,happy,0.6686421241611243,0.6686421241611243
1767090092.8522644,sad,0.3812502691056579,0.3812502691056579
1767090093.425072,sad,0.5943971021100878,0.5943971021100878
1767090095.2143219,sad,0.5441240832209587,0.5441240832209587
1767090097.044769,sad,0.5597362695261836,0.5597362695261836
1767090097.6315088,sad,0.4800831412896514,0.4800831412896514
1767090098.2286813,sad,0.46738527417182923,0.46738527417182923
1767090098.8323147,sad,0.49806881267577413,0.49806881267577413
1767090104.2228966,happy,0.7946678802371026,0.7946678802371026
1767090107.2298791,sad,0.3819272699765861,0.3819272699765861
1767090107.8284256,sad,0.3868528848513961,0.3868528848513961
1767090108.4164813,surprise,0.7354576639831067,0.7354576639831067
1767090143.2475681,surprise,0.7315433993935586,0.7315433993935586
1767090143.8163862,happy,0.7102814640849829,0.7102814640849829
1767090148.0312302,angry,0.2013629765591304,0.2013629765591304
1767090149.841884,angry,0.2412709911935963,0.2412709911935963
1767090151.6191516,angry,0.21040060524246657,0.21040060524246657
1767090170.8762693,sad,0.5772491365671157,0.5772491365671157
1767090171.450256,sad,0.5823269810527564,0.5823269810527564
1767090172.023322,sad,0.5206598237156866,0.5206598237156866
1767090172.6226354,sad,0.4275340631604194,0.4275340631604194
1767090173.2401638,sad,0.5314574040472507,0.5314574040472507
1767090181.6135044,sad,0.5507789477705954,0.5507789477705954
1767090182.2191873,sad,0.5362173117697239,0.5362173117697239
1767090182.8319027,angry,0.2006372552208859,0.2006372552208859
1767090183.4116411,sad,0.5410608831793069,0.5410608831793069
1767090184.6132782,sad,0.530472269654274,0.530472269654274
1767090185.2059224,sad,0.4878278043121099,0.4878278043121099
1767090185.7839057,sad,0.5066523086279631,0.5066523086279631
1767090186.424309,sad,0.5207757415249944,0.5207757415249944
1767090187.671747,happy,0.7144472843036055,0.7144472843036055
1767090188.6507382,happy,0.7334043864160777,0.7334043864160777
1767090189.6853201,happy,0.7878310156986117,0.7878310156986117
1767090190.6634438,sad,0.5330157551914454,0.5330157551914454
1767090192.5648904,happy,0.6533299669623375,0.6533299669623375
1767090194.5375478,happy,0.8336600288748741,0.8336600288748741
1767090195.5776653,happy,0.6792177692055701,0.6792177692055701
1767090196.5520115,happy,0.7440415821969509,0.7440415821969509
1767090198.6178212,sad,0.5942702542990447,0.5942702542990447
1767090199.5898488,happy,0.793407914042473,0.793407914042473
1767090200.7302144,happy,0.7778236843645573,0.7778236843645573
