timestamp,emotion,eng_raw,eng_smooth
1767671572.9294903,neutral,0.47364060189574964,0.47364060189574964
1767671573.3762016,neutral,0.5471156055107713,0.5471156055107713
1767671574.1075172,neutral,0.5234361685812473,0.5234361685812473
1767671574.6977727,neutral,0.5951012346893549,0.5951012346893549
1767671575.2945268,angry,0.48460293035022917,0.48460293035022917
1767671575.8306713,neutral,0.5629102320410311,0.5629102320410311
1767671576.4714117,neutral,0.5772813944146037,0.5772813944146037
1767671577.1066291,angry,0.39935072809457783,0.39935072809457783
1767671577.6669824,neutral,0.5938698904588819,0.5938698904588819
1767671578.277636,neutral,0.6056579815922305,0.6056579815922305
1767671578.8943553,neutral,0.5750599721446632,0.5750599721446632
1767671579.4825728,angry,0.4441058241762221,0.4441058241762221
1767671580.0999742,neutral,0.5264627015218138,0.5264627015218138
1767671580.7006555,neutral,0.5546794695779681,0.5546794695779681
1767671581.2806418,neutral,0.5773614932666532,0.5773614932666532
1767671581.8853686,neutral,0.4965659192297608,0.4965659192297608
1767671582.4959276,sad,0.32498848295945204,0.32498848295945204
1767671583.7452495,neutral,0.5817147294990717,0.5817147294990717
1767671584.7710195,neutral,0.5755902567878365,0.5755902567878365
1767671585.7611153,neutral,0.5513402717362623,0.5513402717362623
1767671586.745424,neutral,0.5716726551763714,0.5716726551763714
1767671587.694446,neutral,0.6459226627950556,0.6459226627950556
1767671588.694476,neutral,0.659795764205046,0.659795764205046
1767671588.9962268,happy,0.9999886717249822,0.9999886717249822
1767671589.6054914,happy,0.9999277590493204,0.9999277590493204
1767671590.2171109,happy,0.7548867136839321,0.7548867136839321
1767671590.8167102,happy,0.7839840382655175,0.7839840382655175
1767671591.3786309,happy,0.9992536149356055,0.9992536149356055
1767671592.03232,neutral,0.518366833066102,0.518366833066102
1767671592.6585457,neutral,0.5444088071584701,0.5444088071584701
1767671593.6564195,neutral,0.5462111162021757,0.5462111162021757
1767671594.6704626,neutral,0.5570253296522423,0.5570253296522423
1767671595.6748774,neutral,0.5577777450904251,0.5577777450904251
1767671596.672599,neutral,0.5609913405030966,0.5609913405030966
1767671597.4051957,neutral,0.5507571044843643,0.5507571044843643
1767671597.9878707,neutral,0.5710840129118879,0.5710840129118879
1767671598.5966418,neutral,0.565664530498907,0.565664530498907
1767671599.185034,neutral,0.5831648501800373,0.5831648501800373
1767671599.7549586,neutral,0.5168872269801795,0.5168872269801795
1767671600.4192882,neutral,0.5607747914618813,0.5607747914618813
1767671601.0722463,neutral,0.5738736191298812,0.5738736191298812
1767671601.6934867,neutral,0.5960621104371966,0.5960621104371966
1767671602.2785096,neutral,0.5914553282549604,0.5914553282549604
1767671602.8707354,neutral,0.5846053691580892,0.5846053691580892
1767671603.4902444,neutral,0.565391819551587,0.565391819551587
1767671604.1003938,neutral,0.5762899300083516,0.5762899300083516
1767671604.7107947,neutral,0.5618719018995763,0.5618719018995763
1767671605.2630353,neutral,0.5043813735246658,0.5043813735246658
1767671605.8765996,sad,0.38364428919740023,0.38364428919740023
1767671606.4703245,happy,0.966383903217502,0.966383903217502
1767671607.0792613,happy,0.7190695231314749,0.7190695231314749
1767671607.701967,happy,0.6781033078790643,0.6781033078790643
1767671608.29622,neutral,0.8064562217390631,0.8064562217390631
1767671608.8985517,happy,0.912987075559795,0.912987075559795
1767671609.4670262,neutral,0.5211668681586161,0.5211668681586161
1767671610.142381,neutral,0.5673626548676111,0.5673626548676111
1767671610.679967,happy,0.9995738832480584,0.9995738832480584
1767671611.2844758,happy,0.6678154264576733,0.6678154264576733
1767671611.8783689,neutral,0.5706810235882585,0.5706810235882585
1767671612.496611,sad,0.4157351723406464,0.4157351723406464
1767671613.097224,neutral,0.47798286573961374,0.47798286573961374
1767671613.6665716,neutral,0.5852562522049993,0.5852562522049993
1767671614.2881484,neutral,0.5536915001866873,0.5536915001866873
1767671614.8810585,neutral,0.5161148983752355,0.5161148983752355
1767671615.518002,neutral,0.551653325377265,0.551653325377265
1767671616.0833945,neutral,0.5280565605149604,0.5280565605149604
1767671616.7017548,neutral,0.6161105981096626,0.6161105981096626
1767671617.299474,neutral,0.7138695693807676,0.7138695693807676
1767671617.887355,neutral,0.6579814380966126,0.6579814380966126
1767671618.483872,sad,0.4605684305541217,0.4605684305541217
1767671619.7641408,neutral,0.5636494067497552,0.5636494067497552
1767671620.7789404,neutral,0.5740651522064582,0.5740651522064582
1767671621.7669895,neutral,0.57868493325077,0.57868493325077
1767671622.7528965,neutral,0.5813178026117384,0.5813178026117384
1767671623.6683812,neutral,0.5675628852564841,0.5675628852564841
1767671624.6520073,neutral,0.5778328065294772,0.5778328065294772
1767671625.6626918,neutral,0.5702935128472746,0.5702935128472746
1767671626.685129,neutral,0.5667559230001643,0.5667559230001643
1767671627.6902823,neutral,0.5454780815169216,0.5454780815169216
1767671627.9850764,neutral,0.5361515153665095,0.5361515153665095
1767671628.599046,neutral,0.4983529301825911,0.4983529301825911
1767671629.1718552,neutral,0.5960368737578392,0.5960368737578392
1767671629.770753,neutral,0.5689876297488807,0.5689876297488807
1767671630.3727994,neutral,0.5910229720757342,0.5910229720757342
1767671630.9781365,neutral,0.5780849417671562,0.5780849417671562
1767671631.6085882,neutral,0.580150811932981,0.580150811932981
1767671632.2974553,neutral,0.5733045490458608,0.5733045490458608
1767671632.8873847,neutral,0.5845516327768564,0.5845516327768564
1767671633.4622135,neutral,0.5184247092343867,0.5184247092343867
1767671634.0885236,neutral,0.5682822083123029,0.5682822083123029
1767671634.6727855,neutral,0.5587893242016434,0.5587893242016434
1767671635.2793107,neutral,0.5413246052339673,0.5413246052339673
1767671635.8890185,neutral,0.5190646044444293,0.5190646044444293
1767671636.4555311,neutral,0.548177151940763,0.548177151940763
1767671637.063559,neutral,0.556226169038564,0.556226169038564
1767671637.6828854,neutral,0.5946505327243358,0.5946505327243358
1767671638.2900498,sad,0.4422390514984727,0.4422390514984727
1767671638.8993473,neutral,0.6175191388465464,0.6175191388465464
1767671639.4856458,neutral,0.5967961401678622,0.5967961401678622
1767671640.0657089,happy,0.8108775112777948,0.8108775112777948
1767671640.67957,happy,0.6722611799836159,0.6722611799836159
1767671641.310659,happy,0.9536564622074365,0.9536564622074365
1767671641.880235,neutral,0.6022587405517698,0.6022587405517698
